export_params,fs,graphic,id,p,type,v
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_CrocodileHatchling_1,1739,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_CrocodileHatchling_2,1740,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_CrocodileHatchling_3,1741,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Crocodile_1,1742,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Crocodile_2,1743,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantFlyingSnake,1744,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_GiantOneEyedRat,1745,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_LargeScarredBear,1746,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_MassiveScarredCrocodile,1747,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_WartyGiantFrog,1748,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_WildDog_1,1749,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_WildDog_2,1750,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_WildDog_3,1751,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_ZombieSpider_1,1752,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_ZombieSpider_2,1753,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_ZombieSpider_3,1754,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_HalflingMasterThief,1755,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldKing,1756,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldKingZombie,1757,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldKing_2,1758,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldMelee_1,1759,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldMelee_2,1760,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldMelee_3,1761,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldRanged_1,1762,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldRanged_2,1763,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldRanged_3,1764,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldZombie_1,1765,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldZombie_2,1766,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_KoboldZombie_3,1767,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_RougishThief,1768,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ThiefEnforcer,1769,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ThiefMelee_1,1770,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ThiefMelee_2,1771,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ThiefMelee_3,1772,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ThiefRanged_1,1773,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ThiefRanged_2,1774,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ThiefRanged_3,1775,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ZhenarimSpyMelee_1,1776,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ZhenarimSpyMelee_2,1777,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ZhentarimAssassin,1778,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ZhentarimSpyMelee_3,1779,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ZhentarimSpyRanged1,1780,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ZhentarimSpyRanged2,1781,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_ZhentarimSpyRanged3,1782,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_ArmoredRangedSkeletonBoss,1783,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_MinotaurSkeleton,1784,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_WilloWisp,1785,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_WilloWisp_2,1786,0,3,2
{'uses': ['monster']},0,Monsters/Undead/Monster_Undead_WilloWisp_3,1787,0,3,2
{'uses': ['monster']},0,Monsters/Beasts/Monster_Beast_Crocodile_3,1788,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_ShiftyBanditThief,1789,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_DeathDog,1790,0,3,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Plains/PlainsRoadwayCaravanDebris_Near,1791,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Swamp/SwampRoadwayCamp_Mid,1792,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Swamp/SwampRoadwayCamp_Near,1793,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Swamp/SwampRoadway_Far,1794,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Swamp/SwampRoadway_Fore,1795,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Swamp/SwampRoadway_Mid,1796,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Swamp/SwampRoadway_Near,1797,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Mountain/MountainMiningCampGnollAle_Near,1798,0,6,3
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Mountain/MountainTrail_Near,1799,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Mountain/MountainMiningCaravanCamp_Near,1800,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/FieldWard_Near,1801,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/GraveyardCyrptEntrance_Fore,1802,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/GraveyardCyrptEntrance_Near,1803,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WarehouseIntExit_Near,1804,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WarehouseIntTunnelExit_Near,1805,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WarehouseInt_Near,1806,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WaterdeepGraveyard_Mid,1807,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WaterdeepGraveyard_Near,1808,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WaterdeepPoorStreetwBurningStables_Near,1809,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WaterdeepStreetAlley_Near,1810,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WaterdeepStreet_Near,1811,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WaterdeepTradeWardDeadEnd_Near,1812,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/WaterdeepTradeWard_Near,1813,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnCellarTunnelEntrance_Near,1814,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Tunnel/TunnelExit_Near,1815,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/Waterdeep/PortBaldursGateNoBoat_Near,1816,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/InnCellarSewerEntrance_Near,1817,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/SewerStairsDown_Fore,1818,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/SewerStairsDown_Near,1819,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/SewerThievesHideout_Near,1820,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Crypt/Crypt_ChamberinShadowswStairs_Fore,1821,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Crypt/Crypt_ChamberinShadowswStairs_Near,1822,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Crypt/Crypt_ChamberKoboldCamp_Near,1823,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Tunnel/TunnelDarkerStoneMix_Near,1824,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Tunnel/TunnelDarker_Near,1825,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Tunnel/TunnelStoneMixGlowingOpening_Near,1826,0,6,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_DryBone,1827,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_FilledWaterskin,1828,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_Firewood,1829,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_FreshMeat,1830,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_KegOfDwarvenAle,1831,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_MedicalSupplies,1832,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_StolenGoods,1833,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTEscortToWaterdeep_Sword,1834,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_Candle,1835,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_CoinPouch,1836,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_Flowers,1837,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_Parchment,1838,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_Potion,1839,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_Saddle,1840,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_StreetKabob,1841,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTWaterdeepDetours_ZhentarimSpyEmblem,1842,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTUnderdeepCartography_CaveMushroom,1843,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTUnderdeepCartography_ChipsOfMica,1844,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTUnderdeepCartography_CrocodileEggs,1845,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTUnderdeepCartography_SewerMap,1846,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTUnderdeepCartography_SnakeEye,1847,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTUnderdeepCartography_SpiderWeb,1848,0,1,6
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Quests/TheGrandTour/Icon_Quests_GTUnderdeepCartography_ValuableTrinkets,1849,0,1,3
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Barkeep,1850,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_CaravanGuard,1851,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_CaravanLeader,1852,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_GrubbyChild,1853,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_InjuredCaravanGuard,1854,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_Merchant,1855,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_ShiftyLookingHalfling,1856,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_TiredCleric,1857,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_TradeWardMerchant,1858,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_WaterdeepInnkeeper,1859,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_WaterdeepInnkeepersWife,1860,0,1,2
{'uses': ['portrait']},0,Icons/Portraits/Icon_Portrait_ZhentarimAssassin,1861,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Achievement_Wintershield_1,1862,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Achievement_Wintershield_2,1863,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Achievement_Wintershield_3,1864,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Achievement_Wintershield_4,1865,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Achievement_Wintershield_5,1866,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Icon_Formation_BarrowinBlessedHammer,1867,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Icon_Formation_BarrowinHealingWord,1868,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Icon_Formation_BarrowinShieldofFaith,1869,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Icon_Specialization_BarrowinBoomingVoice,1870,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Icon_Specialization_BarrowinGreaterBlessing,1871,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Icon_Ultimate_BarrowinHolyWeapon,1872,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershieldl_Icon_Banner,1873,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_Adventure,1874,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_Blessings,1875,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_BlessingsTab,1876,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_Currency,1877,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_DivineFavor,1878,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_MiniCurrency,1879,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_MiniFavor,1880,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_TabAdventure,1881,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_TabChampion,1882,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_Variant1,1883,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_Variant2,1884,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Icon_Variant3,1885,0,1,2
"{'uses': ['icon'], 'compress': False}",0,Icons/Events/2017Wintershield/Wintershield_Notification,1886,0,1,2
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2017Wintershield/Wintershield_Quest_Breadcrumb,1887,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2017Wintershield/Wintershield_Quest_BreadcrumbPebbles,1888,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2017Wintershield/Wintershield_Quest_DiscardedCoinSack,1889,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2017Wintershield/Wintershield_Quest_Dragoncoin,1890,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2017Wintershield/Wintershield_Quest_OddLookingMap,1891,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2017Wintershield/Wintershield_Quest_PittedDice,1892,0,1,3
"{'available_sizes': ['default', '64x64', '128x128'], 'uses': ['quest']}",0,Icons/Events/2017Wintershield/Wintershield_Quest_RancidMeat,1893,0,1,3
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_UpgradeLarge_1,1894,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_UpgradeLarge_2,1895,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_UpgradeLarge_3,1896,0,1,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Farm/Barn/BarnInteriorOnFire_Near,1897,0,6,2
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_BannerOrderoftheGauntlet1,1898,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_BannerOrderoftheGauntlet2,1899,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_BannerOrderoftheGauntlet3,1900,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Belt1,1901,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Belt2,1902,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Belt3,1903,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Breastplate1,1904,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Breastplate2,1905,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Breastplate3,1906,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Hammer1,1907,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Hammer2,1908,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Hammer3,1909,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Helmet1,1910,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Helmet2,1911,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_Helmet3,1912,0,1,5
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_SymbolOfGorm1,1913,0,1,6
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_SymbolOfGorm2,1914,0,1,6
"{'available_sizes': ['default', '128x128'], 'uses': ['equipment']}",0,Icons/Equipment/Barrowin/Icon_Equipment_Barrowin_SymbolOfGorm3,1915,0,1,6
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/MansionInt_Near,1916,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/WarehouseIntTunnelEntrance_Near,1917,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/WaterdeepStreet_WarehouseEnt_Near,1918,0,6,2
"{'uses': ['background'], 'compress': False}",0,Backgrounds/Town/WaterdeepStreetVillaEntrance_Near,1919,0,6,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_CultoftheDragonDragonclaw,1920,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_CultoftheDragonDragonWing,1921,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_CultoftheDragonInitiate_1,1922,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_CultoftheDragonInitiate_2,1923,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_CultoftheDragonInitiate_3,1924,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_Humanoid_WearerOfPurple,1925,0,3,2
{'uses': ['monster']},0,Monsters/Humanoids/Monster_humanOverambitiousCityGuard,1926,0,3,2
{'uses': ['monster']},0,Monsters/Monstrosities/Monster_Monstrosity_Doppelganger,1927,0,3,2
{'uses': ['summon']},0,Characters/Summon_Guenhwyvar,1928,0,3,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Inventory_GoldChest,1929,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_Inventory_SilverChest,1930,0,1,2
{'uses': ['icon']},0,Icons/Events/2017Wintershield/Wintershield_RandomChest,1931,0,1,2
"{'uses': ['chest'], 'export_animation': True}",0,Chests/WintershieldGoldChest,1932,0,1,2
"{'uses': ['chest'], 'export_animation': True}",0,Chests/WinterSilverChest,1933,0,1,2
{'uses': ['portrait']},0,Icons/Events/2017Wintershield/Wintershield_Portaits_BarokClanghammer,1934,0,1,3
{'uses': ['portrait']},0,Icons/Events/2017Wintershield/Wintershield_Portaits_CotDDragonclaw,1935,0,1,3
{'uses': ['portrait']},0,Icons/Events/2017Wintershield/Wintershield_Portaits_CotDDragonwing,1936,0,1,3
{'uses': ['portrait']},0,Icons/Events/2017Wintershield/Wintershield_Portaits_CotDInitiate,1937,0,1,3
{'uses': ['portrait']},0,Icons/Events/2017Wintershield/Wintershield_Portaits_Doppelganger,1938,0,1,3
